site_code,site,experiment_type,block,plot,N,P,K,Exclose,Treatment_Other_Name,Treatment_Other_Level,Treatment,first_nutrient_year,first_fenced_year
badlau.de,badlau,Experimental (Nutrients Only),2,15,1,1,0,0,NULL,NULL,NP,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),2,16,0,1,0,0,NULL,NULL,P,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,17,0,1,0,0,NULL,NULL,P,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,18,0,0,1,0,NULL,NULL,K,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,19,0,0,0,0,NULL,NULL,Control,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,20,1,0,0,0,NULL,NULL,N,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,21,1,1,0,0,NULL,NULL,NP,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,22,1,0,1,0,NULL,NULL,NK,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,23,1,1,1,0,NULL,NULL,NPK,2016,NULL
badlau.de,badlau,Experimental (Nutrients Only),3,24,0,1,1,0,NULL,NULL,PK,2016,NULL
bari.ar,bari,Experimental (Full Factorial),1,1,0,0,0,0,NULL,NULL,Control,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,2,1,0,0,0,NULL,NULL,N,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,3,1,1,0,0,NULL,NULL,NP,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,4,1,1,1,0,NULL,NULL,NPK,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,5,0,1,0,0,NULL,NULL,P,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,6,0,0,1,0,NULL,NULL,K,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,7,0,1,1,0,NULL,NULL,PK,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,8,1,0,1,0,NULL,NULL,NK,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,9,0,0,0,1,NULL,NULL,Fence,2016,2016
bari.ar,bari,Experimental (Full Factorial),1,10,1,1,1,1,NULL,NULL,NPK+Fence,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,11,0,0,0,0,NULL,NULL,Control,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,12,1,0,0,0,NULL,NULL,N,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,13,1,1,0,0,NULL,NULL,NP,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,14,1,1,1,0,NULL,NULL,NPK,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,15,0,1,0,0,NULL,NULL,P,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,16,0,0,1,0,NULL,NULL,K,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,17,0,1,1,0,NULL,NULL,PK,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,18,1,0,1,0,NULL,NULL,NK,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,19,0,0,0,1,NULL,NULL,Fence,2016,2016
bari.ar,bari,Experimental (Full Factorial),2,20,1,1,1,1,NULL,NULL,NPK+Fence,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,21,0,0,0,0,NULL,NULL,Control,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,22,1,0,0,0,NULL,NULL,N,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,23,1,1,0,0,NULL,NULL,NP,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,24,1,1,1,0,NULL,NULL,NPK,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,25,0,1,0,0,NULL,NULL,P,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,26,0,0,1,0,NULL,NULL,K,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,27,0,1,1,0,NULL,NULL,PK,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,28,1,0,1,0,NULL,NULL,NK,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,29,0,0,0,1,NULL,NULL,Fence,2016,2016
bari.ar,bari,Experimental (Full Factorial),3,30,1,1,1,1,NULL,NULL,NPK+Fence,2016,2016
barta.us,barta,Experimental (Full Factorial),1,1,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
barta.us,barta,Experimental (Full Factorial),1,2,0,0,0,0,NULL,NULL,Control,2008,2008
barta.us,barta,Experimental (Full Factorial),1,3,1,0,1,0,NULL,NULL,NK,2008,2008
barta.us,barta,Experimental (Full Factorial),1,4,0,0,1,0,NULL,NULL,K,2008,2008
barta.us,barta,Experimental (Full Factorial),1,5,1,0,0,0,NULL,NULL,N,2008,2008
barta.us,barta,Experimental (Full Factorial),1,6,1,1,0,0,NULL,NULL,NP,2008,2008
barta.us,barta,Experimental (Full Factorial),1,7,0,1,1,0,NULL,NULL,PK,2008,2008
barta.us,barta,Experimental (Full Factorial),1,8,0,0,0,1,NULL,NULL,Fence,2008,2008
barta.us,barta,Experimental (Full Factorial),1,9,0,1,0,0,NULL,NULL,P,2008,2008
barta.us,barta,Experimental (Full Factorial),1,10,1,1,1,0,NULL,NULL,NPK,2008,2008
barta.us,barta,Experimental (Full Factorial),2,11,1,1,0,0,NULL,NULL,NP,2008,2008
barta.us,barta,Experimental (Full Factorial),2,12,0,1,1,0,NULL,NULL,PK,2008,2008
barta.us,barta,Experimental (Full Factorial),2,13,0,0,0,1,NULL,NULL,Fence,2008,2008
barta.us,barta,Experimental (Full Factorial),2,14,0,1,0,0,NULL,NULL,P,2008,2008
barta.us,barta,Experimental (Full Factorial),2,15,1,1,1,0,NULL,NULL,NPK,2008,2008
barta.us,barta,Experimental (Full Factorial),2,16,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
barta.us,barta,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2008,2008
barta.us,barta,Experimental (Full Factorial),2,18,1,0,1,0,NULL,NULL,NK,2008,2008
barta.us,barta,Experimental (Full Factorial),2,19,0,0,1,0,NULL,NULL,K,2008,2008
barta.us,barta,Experimental (Full Factorial),2,20,1,0,0,0,NULL,NULL,N,2008,2008
barta.us,barta,Experimental (Full Factorial),3,21,1,1,1,0,NULL,NULL,NPK,2008,2008
barta.us,barta,Experimental (Full Factorial),3,22,0,1,0,0,NULL,NULL,P,2008,2008
barta.us,barta,Experimental (Full Factorial),3,23,0,0,0,1,NULL,NULL,Fence,2008,2008
barta.us,barta,Experimental (Full Factorial),3,24,0,1,1,0,NULL,NULL,PK,2008,2008
barta.us,barta,Experimental (Full Factorial),3,25,1,1,0,0,NULL,NULL,NP,2008,2008
barta.us,barta,Experimental (Full Factorial),3,26,1,0,0,0,NULL,NULL,N,2008,2008
barta.us,barta,Experimental (Full Factorial),3,27,0,0,1,0,NULL,NULL,K,2008,2008
barta.us,barta,Experimental (Full Factorial),3,28,1,0,1,0,NULL,NULL,NK,2008,2008
barta.us,barta,Experimental (Full Factorial),3,29,0,0,0,0,NULL,NULL,Control,2008,2008
barta.us,barta,Experimental (Full Factorial),3,30,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
bayr.de,bayr,Experimental (Full Factorial),1,1,1,1,1,1,NULL,NULL,NPK+Fence,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,2,0,0,0,1,NULL,NULL,Fence,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,3,0,1,1,0,NULL,NULL,PK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,4,0,1,0,0,NULL,NULL,P,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,5,1,0,0,0,NULL,NULL,N,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,6,1,0,1,0,NULL,NULL,NK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,7,1,1,0,0,NULL,NULL,NP,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,8,0,0,1,0,NULL,NULL,K,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,9,0,0,0,0,NULL,NULL,Control,2016,2018
bayr.de,bayr,Experimental (Full Factorial),1,10,1,1,1,0,NULL,NULL,NPK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,11,1,1,1,1,NULL,NULL,NPK+Fence,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,12,0,0,0,1,NULL,NULL,Fence,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,13,1,0,1,0,NULL,NULL,NK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,14,0,0,0,0,NULL,NULL,Control,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,15,0,1,1,0,NULL,NULL,PK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,16,1,1,1,0,NULL,NULL,NPK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,17,1,0,0,0,NULL,NULL,N,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,18,1,1,0,0,NULL,NULL,NP,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,19,0,0,1,0,NULL,NULL,K,2016,2018
bayr.de,bayr,Experimental (Full Factorial),2,20,0,1,0,0,NULL,NULL,P,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,21,0,0,0,1,NULL,NULL,Fence,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,22,1,1,1,1,NULL,NULL,NPK+Fence,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,23,1,1,1,0,NULL,NULL,NPK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,24,0,0,1,0,NULL,NULL,K,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,25,1,1,0,0,NULL,NULL,NP,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,26,0,0,0,0,NULL,NULL,Control,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,27,1,0,1,0,NULL,NULL,NK,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,28,1,0,0,0,NULL,NULL,N,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,29,0,1,0,0,NULL,NULL,P,2016,2018
bayr.de,bayr,Experimental (Full Factorial),3,30,0,1,1,0,NULL,NULL,PK,2016,2018
bldr.us,bldr,Experimental (Full Factorial),1,1,0,1,0,0,NULL,NULL,P,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,2,0,0,0,1,NULL,NULL,Fence,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,3,1,0,0,0,NULL,NULL,N,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,4,1,0,1,0,NULL,NULL,NK,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,5,0,1,1,0,NULL,NULL,PK,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,6,0,0,1,0,NULL,NULL,K,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,7,1,1,1,0,NULL,NULL,NPK,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,8,1,1,0,0,NULL,NULL,NP,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,9,1,1,1,1,NULL,NULL,NPK+Fence,2009,2009
bldr.us,bldr,Experimental (Full Factorial),1,10,0,0,0,0,NULL,NULL,Control,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,11,1,0,0,0,NULL,NULL,N,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,12,0,0,0,0,NULL,NULL,Control,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,13,0,0,1,0,NULL,NULL,K,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,14,0,1,0,0,NULL,NULL,P,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,15,1,1,1,1,NULL,NULL,NPK+Fence,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,16,0,1,1,0,NULL,NULL,PK,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,17,1,1,1,0,NULL,NULL,NPK,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,18,1,0,1,0,NULL,NULL,NK,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,19,0,0,0,1,NULL,NULL,Fence,2009,2009
bldr.us,bldr,Experimental (Full Factorial),2,20,1,1,0,0,NULL,NULL,NP,2009,2009
bnbt.us,bnbt,Experimental (Full Factorial),1,1,0,1,1,0,NULL,NULL,PK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,2,0,0,0,0,NULL,NULL,Control,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,3,1,0,0,0,NULL,NULL,N,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,4,0,1,0,0,NULL,NULL,P,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,5,1,0,1,0,NULL,NULL,NK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,6,1,1,0,0,NULL,NULL,NP,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,7,0,0,0,1,NULL,NULL,Fence,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,8,0,0,1,0,NULL,NULL,K,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,9,1,1,1,1,NULL,NULL,NPK+Fence,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),1,10,1,1,1,0,NULL,NULL,NPK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,11,1,1,0,0,NULL,NULL,NP,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,12,0,0,0,1,NULL,NULL,Fence,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,13,1,0,1,0,NULL,NULL,NK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,14,0,1,0,0,NULL,NULL,P,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,15,1,1,1,0,NULL,NULL,NPK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,16,0,1,1,0,NULL,NULL,PK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,17,0,0,0,0,NULL,NULL,Control,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,18,1,1,1,1,NULL,NULL,NPK+Fence,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,19,0,0,1,0,NULL,NULL,K,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),2,20,1,0,0,0,NULL,NULL,N,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,21,0,0,0,1,NULL,NULL,Fence,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,22,1,0,1,0,NULL,NULL,NK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,23,0,0,1,0,NULL,NULL,K,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,24,0,0,0,0,NULL,NULL,Control,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,25,1,0,0,0,NULL,NULL,N,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,26,0,1,1,0,NULL,NULL,PK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,27,1,1,1,0,NULL,NULL,NPK,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,28,1,1,1,1,NULL,NULL,NPK+Fence,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,29,1,1,0,0,NULL,NULL,NP,2018,2018
bnbt.us,bnbt,Experimental (Full Factorial),3,30,0,1,0,0,NULL,NULL,P,2018,2018
bnch.us,bnch,Experimental (Full Factorial),1,1,1,0,1,0,NULL,NULL,NK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,2,0,0,1,0,NULL,NULL,K,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,3,0,1,1,0,NULL,NULL,PK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,4,1,0,0,0,NULL,NULL,N,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,5,1,1,1,0,NULL,NULL,NPK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,6,1,1,0,0,NULL,NULL,NP,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,7,0,0,0,0,NULL,NULL,Control,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,8,0,1,0,0,NULL,NULL,P,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,9,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
bnch.us,bnch,Experimental (Full Factorial),1,10,0,0,0,1,NULL,NULL,Fence,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,11,0,1,1,0,NULL,NULL,PK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,12,0,1,0,0,NULL,NULL,P,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,13,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,14,0,0,1,0,NULL,NULL,K,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,15,1,0,0,0,NULL,NULL,N,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,16,1,1,0,0,NULL,NULL,NP,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,17,1,1,1,0,NULL,NULL,NPK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,18,1,0,1,0,NULL,NULL,NK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,19,0,0,0,1,NULL,NULL,Fence,2008,2008
bnch.us,bnch,Experimental (Full Factorial),2,20,0,0,0,0,NULL,NULL,Control,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,21,1,0,0,0,NULL,NULL,N,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,22,1,1,0,0,NULL,NULL,NP,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,23,0,1,1,0,NULL,NULL,PK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,24,1,1,1,0,NULL,NULL,NPK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,25,0,0,0,0,NULL,NULL,Control,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,26,0,0,0,1,NULL,NULL,Fence,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,27,0,1,0,0,NULL,NULL,P,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,28,1,1,1,1,NULL,NULL,NPK+Fence,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,29,1,0,1,0,NULL,NULL,NK,2008,2008
bnch.us,bnch,Experimental (Full Factorial),3,30,0,0,1,0,NULL,NULL,K,2008,2008
bogong.au,bogong,Experimental (Full Factorial),1,1,1,0,0,0,NULL,NULL,N,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,2,0,1,1,0,NULL,NULL,PK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,3,0,0,0,0,NULL,NULL,Control,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,4,0,0,0,1,NULL,NULL,Fence,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,5,1,1,1,0,NULL,NULL,NPK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,6,1,0,1,0,NULL,NULL,NK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,7,0,0,1,0,NULL,NULL,K,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,8,1,1,0,0,NULL,NULL,NP,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,9,1,1,1,1,NULL,NULL,NPK+Fence,2010,2010
bogong.au,bogong,Experimental (Full Factorial),1,10,0,1,0,0,NULL,NULL,P,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,11,0,0,0,0,NULL,NULL,Control,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,12,0,1,1,0,NULL,NULL,PK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,13,0,1,0,0,NULL,NULL,P,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,14,1,1,0,0,NULL,NULL,NP,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,15,1,1,1,0,NULL,NULL,NPK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,16,1,1,1,1,NULL,NULL,NPK+Fence,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,17,0,0,0,1,NULL,NULL,Fence,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,18,1,0,1,0,NULL,NULL,NK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,19,1,0,0,0,NULL,NULL,N,2010,2010
bogong.au,bogong,Experimental (Full Factorial),2,20,0,0,1,0,NULL,NULL,K,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,21,0,0,0,0,NULL,NULL,Control,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,22,1,0,0,0,NULL,NULL,N,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,23,1,1,1,0,NULL,NULL,NPK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,24,0,0,1,0,NULL,NULL,K,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,25,1,1,0,0,NULL,NULL,NP,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,26,0,0,0,1,NULL,NULL,Fence,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,27,0,1,0,0,NULL,NULL,P,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,28,1,1,1,1,NULL,NULL,NPK+Fence,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,29,0,1,1,0,NULL,NULL,PK,2010,2010
bogong.au,bogong,Experimental (Full Factorial),3,30,1,0,1,0,NULL,NULL,NK,2010,2010
bttr.us,bttr,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,1,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,11,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,12,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,13,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,14,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,15,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,16,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,17,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,18,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,19,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,2,20,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,21,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,22,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,23,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,24,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,25,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,26,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,27,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,28,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,29,0,0,0,0,NULL,NULL,Control,NULL,NULL
bttr.us,bttr,Observational,3,30,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,1,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,2,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,3,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,4,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,5,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,6,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,7,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,8,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,9,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,1,10,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,11,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,12,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,13,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,14,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,15,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,16,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,17,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,18,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,19,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,2,20,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,21,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,22,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,23,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,24,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,25,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,26,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,27,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,28,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,29,0,0,0,0,NULL,NULL,Control,NULL,NULL
bunya.au,bunya,Observational,3,30,0,0,0,0,NULL,NULL,Control,NULL,NULL
burrawan.au,burrawan,Experimental (Full Factorial),1,1,0,0,0,0,NULL,NULL,Control,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,2,1,0,1,0,NULL,NULL,NK,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,3,1,1,1,0,NULL,NULL,NPK,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,4,1,0,0,0,NULL,NULL,N,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,5,1,1,1,1,NULL,NULL,NPK+Fence,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,6,1,1,0,0,NULL,NULL,NP,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,7,0,0,0,1,NULL,NULL,Fence,2009,2009
burrawan.au,burrawan,Experimental (Full Factorial),1,8,0,1,0,0,NULL,NULL,P,2009,2009
